g,t,var,multiplier
107_CC_1,96,UnitOn,29.916787785336385
107_CC_1,144,DT_Obl,26.74047695819112
107_CC_1,144,PowerGenerated,14.33008587755749
107_CC_1,144,UT_Obl,40.1799843108339
107_CC_1,144,UnitOn,29.916787785336385
113_CT_1,48,DT_Obl,29.980712228967256
113_CT_1,48,PowerGenerated,9.251584647023739
113_CT_1,48,UT_Obl,40.0
113_CT_1,48,UnitOn,29.384653237563093
113_CT_1,96,DT_Obl,29.97721800269323
113_CT_1,96,PowerGenerated,9.315645462047526
113_CT_1,96,UT_Obl,40.0
113_CT_1,96,UnitOn,29.387565092791448
113_CT_1,144,DT_Obl,29.81552669332688
113_CT_1,144,PowerGenerated,12.279986133763973
113_CT_1,144,UT_Obl,40.0
113_CT_1,144,UnitOn,29.52230785059674
113_CT_2,48,DT_Obl,29.980712228967256
113_CT_2,48,PowerGenerated,9.251584647023739
113_CT_2,48,UT_Obl,40.0
113_CT_2,48,UnitOn,29.384653237563093
113_CT_2,96,DT_Obl,29.932588801200733
113_CT_2,96,PowerGenerated,10.133847489409986
113_CT_2,96,UT_Obl,40.0
113_CT_2,96,UnitOn,29.424756094035196
113_CT_2,144,DT_Obl,29.72706204844241
113_CT_2,144,PowerGenerated,13.901837956645911
113_CT_2,144,UT_Obl,40.0
113_CT_2,144,UnitOn,29.596028388000462
113_CT_3,48,DT_Obl,30.293637669532703
113_CT_3,48,PowerGenerated,3.5146182366572365
113_CT_3,48,UT_Obl,40.0
113_CT_3,48,UnitOn,29.123882037091892
113_CT_3,96,DT_Obl,29.97721800269323
113_CT_3,96,PowerGenerated,9.315645462047526
113_CT_3,96,UT_Obl,40.0
113_CT_3,96,UnitOn,29.387565092791448
113_CT_3,144,DT_Obl,29.72706204844241
113_CT_3,144,PowerGenerated,13.901837956645911
113_CT_3,144,UT_Obl,40.0
113_CT_3,144,UnitOn,29.596028388000462
113_CT_4,48,DT_Obl,30.207830455828777
113_CT_4,48,PowerGenerated,5.087750487895861
113_CT_4,48,UT_Obl,40.0
113_CT_4,48,UnitOn,29.195388048511827
113_CT_4,96,DT_Obl,29.932588801200733
113_CT_4,96,PowerGenerated,10.133847489409986
113_CT_4,96,UT_Obl,40.0
113_CT_4,96,UnitOn,29.424756094035196
113_CT_4,144,DT_Obl,29.81552669332688
113_CT_4,144,PowerGenerated,12.279986133763973
113_CT_4,144,UT_Obl,40.0
113_CT_4,144,UnitOn,29.52230785059674
115_STEAM_1,48,DT_Obl,29.49299646731178
115_STEAM_1,48,PowerGenerated,35.0
115_STEAM_1,48,UT_Obl,40.0
115_STEAM_1,48,UnitOn,30.0
115_STEAM_1,96,DT_Obl,29.49299646731178
115_STEAM_1,96,PowerGenerated,35.0
115_STEAM_1,96,UT_Obl,40.0
115_STEAM_1,96,UnitOn,30.0
115_STEAM_1,144,DT_Obl,29.49299646731178
115_STEAM_1,144,PowerGenerated,35.0
115_STEAM_1,144,UT_Obl,40.0
115_STEAM_1,144,UnitOn,30.0
115_STEAM_2,48,DT_Obl,29.49299646731178
115_STEAM_2,48,PowerGenerated,35.0
115_STEAM_2,48,UT_Obl,40.0
115_STEAM_2,48,UnitOn,30.0
115_STEAM_2,96,DT_Obl,29.49299646731178
115_STEAM_2,96,PowerGenerated,35.0
115_STEAM_2,96,UT_Obl,40.0
115_STEAM_2,96,UnitOn,30.0
115_STEAM_2,144,DT_Obl,29.49299646731178
115_STEAM_2,144,PowerGenerated,35.0
115_STEAM_2,144,UT_Obl,40.0
115_STEAM_2,144,UnitOn,30.0
115_STEAM_3,48,DT_Obl,27.53396347307097
115_STEAM_3,48,PowerGenerated,15.46787239064669
115_STEAM_3,48,UT_Obl,40.02293128379648
115_STEAM_3,48,UnitOn,30.458933537226415
115_STEAM_3,96,DT_Obl,27.818719905748935
115_STEAM_3,96,PowerGenerated,22.737774244837812
115_STEAM_3,96,UT_Obl,40.0
115_STEAM_3,96,UnitOn,30.41825404684385
115_STEAM_3,144,DT_Obl,25.76579035043553
115_STEAM_3,144,PowerGenerated,17.60954289442976
115_STEAM_3,144,UT_Obl,40.24258911777255
115_STEAM_3,144,UnitOn,30.2159068759312
116_STEAM_1,48,DT_Obl,32.78043237841392
116_STEAM_1,48,PowerGenerated,11.153794348655557
116_STEAM_1,48,UT_Obl,31.225487635591243
116_STEAM_1,48,UnitOn,29.88850966022658
116_STEAM_1,96,DT_Obl,31.25129236985683
116_STEAM_1,96,PowerGenerated,8.386299815183698
116_STEAM_1,96,UT_Obl,32.72480548710877
116_STEAM_1,96,UnitOn,30.07635990937724
116_STEAM_1,144,DT_Obl,30.33920303085614
116_STEAM_1,144,PowerGenerated,9.70415015011475
116_STEAM_1,144,UT_Obl,33.77686989714664
116_STEAM_1,144,UnitOn,30.185187684131666
118_CC_1,48,DT_Obl,26.757618715578623
118_CC_1,48,PowerGenerated,9.088332094484036
118_CC_1,48,UT_Obl,40.0
118_CC_1,48,UnitOn,29.886178095963686
118_CC_1,96,DT_Obl,26.65218598981499
118_CC_1,96,PowerGenerated,14.209350203003366
118_CC_1,96,UT_Obl,40.0
118_CC_1,96,UnitOn,29.91630173189615
118_CC_1,144,DT_Obl,26.65218598981499
118_CC_1,144,PowerGenerated,14.209350203003366
118_CC_1,144,UT_Obl,40.0
118_CC_1,144,UnitOn,29.91630173189615
121_NUCLEAR_1,48,DT_Obl,32.0
121_NUCLEAR_1,48,PowerGenerated,32.87718714983644
121_NUCLEAR_1,48,UT_Obl,9.915957607741435
121_NUCLEAR_1,48,UnitOn,30.0
121_NUCLEAR_1,96,DT_Obl,33.20846608702763
121_NUCLEAR_1,96,PowerGenerated,21.872936804841757
121_NUCLEAR_1,96,UT_Obl,9.915957607741435
121_NUCLEAR_1,96,UnitOn,29.974287955595155
121_NUCLEAR_1,144,DT_Obl,36.46630384920218
121_NUCLEAR_1,144,PowerGenerated,11.128340638204017
121_NUCLEAR_1,144,UT_Obl,10.771350636347643
121_NUCLEAR_1,144,UnitOn,29.942163259771363
123_CT_1,48,DT_Obl,30.36630043481746
123_CT_1,48,PowerGenerated,2.1824675397700046
123_CT_1,48,UT_Obl,40.0
123_CT_1,48,UnitOn,29.063329732687926
123_CT_1,96,DT_Obl,29.936480671179762
123_CT_1,96,PowerGenerated,10.062496539794477
123_CT_1,96,UT_Obl,40.0
123_CT_1,96,UnitOn,29.421512869052673
123_CT_1,144,DT_Obl,29.81552669332688
123_CT_1,144,PowerGenerated,12.279986133763973
123_CT_1,144,UT_Obl,40.0
123_CT_1,144,UnitOn,29.52230785059674
123_CT_4,48,DT_Obl,30.293637669532703
123_CT_4,48,PowerGenerated,3.5146182366572365
123_CT_4,48,UT_Obl,40.0
123_CT_4,48,UnitOn,29.123882037091892
123_CT_4,96,DT_Obl,29.932588801200733
123_CT_4,96,PowerGenerated,10.133847489409986
123_CT_4,96,UT_Obl,40.0
123_CT_4,96,UnitOn,29.424756094035196
123_CT_4,144,DT_Obl,29.81552669332688
123_CT_4,144,PowerGenerated,12.279986133763973
123_CT_4,144,UT_Obl,40.0
123_CT_4,144,UnitOn,29.52230785059674
123_CT_5,48,DT_Obl,30.13516769054402
123_CT_5,48,PowerGenerated,6.419901184783093
123_CT_5,48,UT_Obl,40.0
123_CT_5,48,UnitOn,29.255940352915793
123_CT_5,96,DT_Obl,29.97721800269323
123_CT_5,96,PowerGenerated,9.315645462047526
123_CT_5,96,UT_Obl,40.0
123_CT_5,96,UnitOn,29.387565092791448
123_CT_5,144,DT_Obl,29.81552669332688
123_CT_5,144,PowerGenerated,12.279986133763973
123_CT_5,144,UT_Obl,40.0
123_CT_5,144,UnitOn,29.52230785059674
123_STEAM_2,48,DT_Obl,23.125305445087527
123_STEAM_2,48,PowerGenerated,12.26370753382499
123_STEAM_2,48,UT_Obl,40.0
123_STEAM_2,48,UnitOn,29.83524006059423
123_STEAM_2,96,DT_Obl,23.155671079077997
123_STEAM_2,96,PowerGenerated,11.99475477562366
123_STEAM_2,96,UT_Obl,40.0
123_STEAM_2,96,UnitOn,29.830902112881304
123_STEAM_2,144,DT_Obl,23.42834495201741
123_STEAM_2,144,PowerGenerated,9.579643329588855
123_STEAM_2,144,UT_Obl,40.0
123_STEAM_2,144,UnitOn,29.791948702461386
123_STEAM_3,48,DT_Obl,69.07463928572798
123_STEAM_3,48,PowerGenerated,44.04762581318478
123_STEAM_3,48,UT_Obl,40.0
123_STEAM_3,48,UnitOn,30.064625898665604
123_STEAM_3,96,DT_Obl,20.685469221057836
123_STEAM_3,96,PowerGenerated,12.918589879713224
123_STEAM_3,96,UT_Obl,39.6116588947918
123_STEAM_3,96,UnitOn,30.352657956082105
123_STEAM_3,144,DT_Obl,19.127836307089385
123_STEAM_3,144,PowerGenerated,10.42453091571489
123_STEAM_3,144,UT_Obl,51.17162601116921
123_STEAM_3,144,UnitOn,30.459512814112458
201_CT_1,48,DT_Obl,30.7464982336559
201_CT_1,48,PowerGenerated,35.0
201_CT_1,48,UT_Obl,40.0
201_CT_1,48,UnitOn,30.0
201_CT_1,96,DT_Obl,30.7464982336559
201_CT_1,96,PowerGenerated,35.0
201_CT_1,96,UT_Obl,40.0
201_CT_1,96,UnitOn,30.0
201_CT_1,144,DT_Obl,30.7464982336559
201_CT_1,144,PowerGenerated,35.0
201_CT_1,144,UT_Obl,40.0
201_CT_1,144,UnitOn,30.0
201_CT_2,48,DT_Obl,30.7464982336559
201_CT_2,48,PowerGenerated,35.0
201_CT_2,48,UT_Obl,40.0
201_CT_2,48,UnitOn,30.0
201_CT_2,96,DT_Obl,30.7464982336559
201_CT_2,96,PowerGenerated,35.0
201_CT_2,96,UT_Obl,40.0
201_CT_2,96,UnitOn,30.0
201_CT_2,144,DT_Obl,30.7464982336559
201_CT_2,144,PowerGenerated,35.0
201_CT_2,144,UT_Obl,40.0
201_CT_2,144,UnitOn,30.0
201_STEAM_3,48,DT_Obl,30.720982991676625
201_STEAM_3,48,PowerGenerated,12.446443078060948
201_STEAM_3,48,UT_Obl,40.0
201_STEAM_3,48,UnitOn,29.67492130069877
201_STEAM_3,96,DT_Obl,31.362025052825093
201_STEAM_3,96,PowerGenerated,14.305060963070915
201_STEAM_3,96,UT_Obl,40.0
201_STEAM_3,96,UnitOn,29.79482439361027
201_STEAM_3,144,DT_Obl,29.80624696964662
201_STEAM_3,144,PowerGenerated,12.523179638169438
201_STEAM_3,144,UT_Obl,37.64631855458904
201_STEAM_3,144,UnitOn,29.91080196572223
202_CT_1,48,DT_Obl,30.7464982336559
202_CT_1,48,PowerGenerated,35.0
202_CT_1,48,UT_Obl,40.0
202_CT_1,48,UnitOn,30.0
202_CT_1,96,DT_Obl,30.7464982336559
202_CT_1,96,PowerGenerated,35.0
202_CT_1,96,UT_Obl,40.0
202_CT_1,96,UnitOn,30.0
202_CT_1,144,DT_Obl,30.7464982336559
202_CT_1,144,PowerGenerated,35.0
202_CT_1,144,UT_Obl,40.0
202_CT_1,144,UnitOn,30.0
202_CT_2,48,DT_Obl,30.7464982336559
202_CT_2,48,PowerGenerated,35.0
202_CT_2,48,UT_Obl,40.0
202_CT_2,48,UnitOn,30.0
202_CT_2,96,DT_Obl,30.7464982336559
202_CT_2,96,PowerGenerated,35.0
202_CT_2,96,UT_Obl,40.0
202_CT_2,96,UnitOn,30.0
202_CT_2,144,DT_Obl,30.7464982336559
202_CT_2,144,PowerGenerated,35.0
202_CT_2,144,UT_Obl,40.0
202_CT_2,144,UnitOn,30.0
202_STEAM_3,48,DT_Obl,30.73374909396585
202_STEAM_3,48,PowerGenerated,11.91181761291201
202_STEAM_3,48,UT_Obl,40.0
202_STEAM_3,48,UnitOn,29.692980170484773
202_STEAM_3,96,DT_Obl,28.586224652036552
202_STEAM_3,96,PowerGenerated,12.51183374316724
202_STEAM_3,96,UT_Obl,40.0
202_STEAM_3,96,UnitOn,29.604289388160296
202_STEAM_3,144,DT_Obl,28.229074832548694
202_STEAM_3,144,PowerGenerated,8.691593519117866
202_STEAM_3,144,UT_Obl,40.0
202_STEAM_3,144,UnitOn,29.585639367358297
202_STEAM_4,48,DT_Obl,30.359841489671194
202_STEAM_4,48,PowerGenerated,13.646828992548713
202_STEAM_4,48,UT_Obl,40.0
202_STEAM_4,48,UnitOn,29.795301801367245
202_STEAM_4,96,DT_Obl,28.474651648305308
202_STEAM_4,96,PowerGenerated,13.142255215739969
202_STEAM_4,96,UT_Obl,40.0
202_STEAM_4,96,UnitOn,29.644443677823716
202_STEAM_4,144,DT_Obl,28.007913220337514
202_STEAM_4,144,PowerGenerated,10.9032096412296
202_STEAM_4,144,UT_Obl,40.0
202_STEAM_4,144,UnitOn,29.65935990476202
207_CT_1,48,DT_Obl,29.900874433301166
207_CT_1,48,PowerGenerated,14.27893600766721
207_CT_1,48,UT_Obl,40.0
207_CT_1,48,UnitOn,29.451184733951507
207_CT_1,96,DT_Obl,29.66589724484519
207_CT_1,96,PowerGenerated,18.586851129360056
207_CT_1,96,UT_Obl,40.0
207_CT_1,96,UnitOn,29.646999057664814
207_CT_1,144,DT_Obl,29.69194587467737
207_CT_1,144,PowerGenerated,18.109292915770173
207_CT_1,144,UT_Obl,40.0
207_CT_1,144,UnitOn,29.625291866138003
207_CT_2,48,DT_Obl,29.651064228328543
207_CT_2,48,PowerGenerated,18.858789765498585
207_CT_2,48,UT_Obl,40.0
207_CT_2,48,UnitOn,29.65935990476202
207_CT_2,96,DT_Obl,29.66589724484519
207_CT_2,96,PowerGenerated,18.586851129360056
207_CT_2,96,UT_Obl,40.0
207_CT_2,96,UnitOn,29.646999057664814
207_CT_2,144,DT_Obl,29.603481229792898
207_CT_2,144,PowerGenerated,19.731144738652112
207_CT_2,144,UT_Obl,40.0
207_CT_2,144,UnitOn,29.699012403541726
213_CC_3,48,DT_Obl,26.65218598981499
213_CC_3,48,PowerGenerated,14.209350203003366
213_CC_3,48,UT_Obl,40.0
213_CC_3,48,UnitOn,29.91630173189615
213_CC_3,96,DT_Obl,26.80726311621925
213_CC_3,96,PowerGenerated,11.9152289810971
213_CC_3,96,UT_Obl,40.176581936752264
213_CC_3,96,UnitOn,29.90706613921537
213_CC_3,144,DT_Obl,26.65218598981499
213_CC_3,144,PowerGenerated,14.209350203003366
213_CC_3,144,UT_Obl,40.0
213_CC_3,144,UnitOn,29.91630173189615
213_CT_1,48,DT_Obl,29.966241102362222
213_CT_1,48,PowerGenerated,9.516888634782648
213_CT_1,48,UT_Obl,40.0
213_CT_1,48,UnitOn,29.396712509733952
213_CT_1,96,DT_Obl,29.891851469687264
213_CT_1,96,PowerGenerated,10.880698567156937
213_CT_1,96,UT_Obl,40.0
213_CT_1,96,UnitOn,29.45870387029642
213_CT_1,144,DT_Obl,29.81552669332688
213_CT_1,144,PowerGenerated,12.279986133763973
213_CT_1,144,UT_Obl,40.0
213_CT_1,144,UnitOn,29.52230785059674
213_CT_2,48,DT_Obl,30.13918220795594
213_CT_2,48,PowerGenerated,6.346301698897882
213_CT_2,48,UT_Obl,40.0
213_CT_2,48,UnitOn,29.252594921739192
213_CT_2,96,DT_Obl,29.97721800269323
213_CT_2,96,PowerGenerated,9.315645462047526
213_CT_2,96,UT_Obl,40.0
213_CT_2,96,UnitOn,29.387565092791448
213_CT_2,144,DT_Obl,29.77478936181341
213_CT_2,144,PowerGenerated,13.026837211510925
213_CT_2,144,UT_Obl,40.0
213_CT_2,144,UnitOn,29.556255626857965
215_CT_4,48,DT_Obl,30.2214699020528
215_CT_4,48,PowerGenerated,5.8073574102997405
215_CT_4,48,UT_Obl,40.0
215_CT_4,48,UnitOn,29.184021843325148
215_CT_4,96,DT_Obl,29.80294296785903
215_CT_4,96,PowerGenerated,13.480351203852152
215_CT_4,96,UT_Obl,40.0
215_CT_4,96,UnitOn,29.532794288486617
215_CT_4,144,DT_Obl,29.739528873213015
215_CT_4,144,PowerGenerated,14.642942939029117
215_CT_4,144,UT_Obl,40.0
215_CT_4,144,UnitOn,29.585639367358297
215_CT_5,48,DT_Obl,29.716056965427114
215_CT_5,48,PowerGenerated,15.073261248437259
215_CT_5,48,UT_Obl,40.0
215_CT_5,48,UnitOn,29.605199290513212
215_CT_5,96,DT_Obl,29.847572169351526
215_CT_5,96,PowerGenerated,12.662149176489692
215_CT_5,96,UT_Obl,40.0
215_CT_5,96,UnitOn,29.49560328724287
215_CT_5,144,DT_Obl,29.739528873213015
215_CT_5,144,PowerGenerated,14.642942939029117
215_CT_5,144,UT_Obl,40.0
215_CT_5,144,UnitOn,29.585639367358297
216_STEAM_1,48,DT_Obl,32.59305435140594
216_STEAM_1,48,PowerGenerated,13.292780301040393
216_STEAM_1,48,UT_Obl,31.428584653588263
216_STEAM_1,48,UnitOn,29.91113311269717
216_STEAM_1,96,DT_Obl,29.31549771583304
216_STEAM_1,96,PowerGenerated,11.869577835696283
216_STEAM_1,96,UT_Obl,38.500682148482475
216_STEAM_1,96,UnitOn,30.235026968903618
216_STEAM_1,144,DT_Obl,31.88967297464785
216_STEAM_1,144,PowerGenerated,10.444030726218308
216_STEAM_1,144,UT_Obl,33.03952370717268
216_STEAM_1,144,UnitOn,29.978739859303747
218_CC_1,48,DT_Obl,28.692784281927317
218_CC_1,48,PowerGenerated,12.036786666401666
218_CC_1,48,UT_Obl,44.524506938356076
218_CC_1,48,UnitOn,30.00863044897881
218_CC_1,96,DT_Obl,28.160113327552562
218_CC_1,96,PowerGenerated,11.895226388748773
218_CC_1,96,UT_Obl,43.56787638287743
218_CC_1,96,UnitOn,30.016280942798673
218_CC_1,144,DT_Obl,26.74047695819112
218_CC_1,144,PowerGenerated,14.33008587755749
218_CC_1,144,UT_Obl,40.1799843108339
218_CC_1,144,UnitOn,29.916787785336385
221_CC_1,48,DT_Obl,26.757618715578623
221_CC_1,48,PowerGenerated,10.291639522211259
221_CC_1,48,UT_Obl,40.0
221_CC_1,48,UnitOn,29.886178095963686
221_CC_1,96,DT_Obl,26.598466908220022
221_CC_1,96,PowerGenerated,18.021870165343188
221_CC_1,96,UT_Obl,40.0
221_CC_1,96,UnitOn,29.931650040923284
221_CC_1,144,DT_Obl,26.598466908220022
221_CC_1,144,PowerGenerated,18.021870165343188
221_CC_1,144,UT_Obl,40.0
221_CC_1,144,UnitOn,29.931650040923284
223_CT_4,48,DT_Obl,30.062999923064115
223_CT_4,48,PowerGenerated,11.30663536201313
223_CT_4,48,UT_Obl,40.0
223_CT_4,48,UnitOn,29.31608015914905
223_CT_4,96,DT_Obl,29.66589724484519
223_CT_4,96,PowerGenerated,18.586851129360056
223_CT_4,96,UT_Obl,40.0
223_CT_4,96,UnitOn,29.646999057664814
223_CT_4,144,DT_Obl,29.69194587467737
223_CT_4,144,PowerGenerated,18.109292915770173
223_CT_4,144,UT_Obl,40.0
223_CT_4,144,UnitOn,29.625291866138003
223_CT_5,48,DT_Obl,30.148807136768042
223_CT_5,48,PowerGenerated,8.2766656095418
223_CT_5,48,UT_Obl,40.0
223_CT_5,48,UnitOn,29.244574147729114
223_CT_5,96,DT_Obl,29.66589724484519
223_CT_5,96,PowerGenerated,18.586851129360056
223_CT_5,96,UT_Obl,40.0
223_CT_5,96,UnitOn,29.646999057664814
223_CT_5,144,DT_Obl,29.69194587467737
223_CT_5,144,PowerGenerated,18.109292915770173
223_CT_5,144,UT_Obl,40.0
223_CT_5,144,UnitOn,29.625291866138003
223_CT_6,48,DT_Obl,29.98353605936051
223_CT_6,48,PowerGenerated,11.43132216636958
223_CT_6,48,UT_Obl,40.0
223_CT_6,48,UnitOn,29.382300045568716
223_CT_6,96,DT_Obl,29.556737137289
223_CT_6,96,PowerGenerated,20.58811976789027
223_CT_6,96,UT_Obl,40.0
223_CT_6,96,UnitOn,29.737965813961644
223_CT_6,144,DT_Obl,29.69194587467737
223_CT_6,144,PowerGenerated,18.109292915770173
223_CT_6,144,UT_Obl,40.0
223_CT_6,144,UnitOn,29.625291866138003
223_STEAM_1,48,DT_Obl,32.21086545152727
223_STEAM_1,48,PowerGenerated,10.218350098182977
223_STEAM_1,48,UT_Obl,30.568084876785253
223_STEAM_1,48,UnitOn,30.040762007545563
223_STEAM_1,96,DT_Obl,32.0
223_STEAM_1,96,PowerGenerated,7.885423129651392
223_STEAM_1,96,UT_Obl,30.402858364711562
223_STEAM_1,96,UnitOn,30.0
223_STEAM_1,144,DT_Obl,32.0
223_STEAM_1,144,PowerGenerated,10.423002602442565
223_STEAM_1,144,UT_Obl,31.461391346983497
223_STEAM_1,144,UnitOn,30.186175684717043
223_STEAM_2,48,DT_Obl,32.0
223_STEAM_2,48,PowerGenerated,12.708674989760743
223_STEAM_2,48,UT_Obl,29.971985869247156
223_STEAM_2,48,UnitOn,30.0
223_STEAM_2,96,DT_Obl,32.13350658606772
223_STEAM_2,96,PowerGenerated,8.459653233387023
223_STEAM_2,96,UT_Obl,30.794615140126837
223_STEAM_2,96,UnitOn,29.980927630561755
223_STEAM_2,144,DT_Obl,32.0
223_STEAM_2,144,PowerGenerated,9.038862412102198
223_STEAM_2,144,UT_Obl,29.971985869247156
223_STEAM_2,144,UnitOn,30.0
223_STEAM_3,48,DT_Obl,48.74237374388424
223_STEAM_3,48,PowerGenerated,59.532784366091846
223_STEAM_3,48,UT_Obl,39.303667366867366
223_STEAM_3,48,UnitOn,30.218754963614305
223_STEAM_3,96,DT_Obl,33.06465640353512
223_STEAM_3,96,PowerGenerated,16.290723572014635
223_STEAM_3,96,UT_Obl,39.74868163395337
223_STEAM_3,96,UnitOn,30.034695227226273
223_STEAM_3,144,DT_Obl,11.513572163635379
223_STEAM_3,144,PowerGenerated,10.857686117148504
223_STEAM_3,144,UT_Obl,53.35692671138926
223_STEAM_3,144,UnitOn,30.284426311293974
301_CT_1,48,DT_Obl,30.7464982336559
301_CT_1,48,PowerGenerated,35.0
301_CT_1,48,UT_Obl,40.0
301_CT_1,48,UnitOn,30.0
301_CT_1,96,DT_Obl,30.7464982336559
301_CT_1,96,PowerGenerated,35.0
301_CT_1,96,UT_Obl,40.0
301_CT_1,96,UnitOn,30.0
301_CT_1,144,DT_Obl,30.7464982336559
301_CT_1,144,PowerGenerated,35.0
301_CT_1,144,UT_Obl,40.0
301_CT_1,144,UnitOn,30.0
301_CT_2,48,DT_Obl,30.7464982336559
301_CT_2,48,PowerGenerated,35.0
301_CT_2,48,UT_Obl,40.0
301_CT_2,48,UnitOn,30.0
301_CT_2,96,DT_Obl,30.7464982336559
301_CT_2,96,PowerGenerated,35.0
301_CT_2,96,UT_Obl,40.0
301_CT_2,96,UnitOn,30.0
301_CT_2,144,DT_Obl,30.7464982336559
301_CT_2,144,PowerGenerated,35.0
301_CT_2,144,UT_Obl,40.0
301_CT_2,144,UnitOn,30.0
301_CT_3,48,DT_Obl,29.990337157779358
301_CT_3,48,PowerGenerated,12.638786058900363
301_CT_3,48,UT_Obl,40.0
301_CT_3,48,UnitOn,29.376632463553015
301_CT_3,96,DT_Obl,29.66589724484519
